major_group,family,genus,genus,species,sporophytic,haploid
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_densiflora,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_densiflora,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_densiflora,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_densiflora,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_densiflora,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_discolor,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_furcata,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_graciliflora,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_graciliflora,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_graciliflora,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_graciliflora,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_hancockii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_hancockii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_hattorii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_herbacea,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_herbacea,40+28,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_herbacea,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_herbacea,40+2B,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_herbacea,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_izu-insularis,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_lyroglossa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_lyroglossa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_lyroglossa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_lyroglossa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_lyroglossa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_lyroglossa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_lyroglossa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_lyroglossa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_mannii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_mannii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_mannii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_mannii,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_mannii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_mannii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_musca,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_oblanceolata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_plantaginea,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_plantaginea,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_plantaginea,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_plantaginea,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_puberula,40+1B,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_puberula,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_puberula,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_puberula,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_pulchra,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_pulchra,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_reflexa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_reflexa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_reflexa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_reflexa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_reflexa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_rubens,40+2B,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sieboldii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sieboldii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sieboldii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sieboldii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sieboldii,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_speciosa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_speciosa,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_striata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_sylvatica,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_tricarinata,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40+0-2B,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_triplicata,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_trulliformis,,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_trulliformis,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_ventilabrum,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_ventilabrum,40,20
Angiosperms,Orchidaceae,Calanthe,Calanthe,Calanthe_vestita,40,20
Angiosperms,Orchidaceae,Callostylis,Callostylis,Callostylis_rigida,40,20
Angiosperms,Orchidaceae,Callostylis,Callostylis,Callostylis_rigida,,20
Angiosperms,Orchidaceae,Callostylis,Callostylis,Callostylis_rigida,40,20
Angiosperms,Orchidaceae,Calopogon,Calopogon,Calopogon_tuberosus,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_aclandiae,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_bicolor,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_bicolor,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_cernua,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_cinnabarina,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_cinnabarina,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_cinnabarina,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_cinnabarina,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_dormaniana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_dormaniana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_dowiana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_dowiana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_gaskelliana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_gaskelliana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_grandis,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_guttata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_guttata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_guttata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_guttata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_harrisoniana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_harrisoniana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_intermedia,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_intermedia,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_intermedia,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_intermedia,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_labiata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_perrinii,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_pfisteri,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_pumila,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_pumila,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_pumila,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_pumila,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_purpurata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_purpurata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_purpurata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_purpurata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_purpurata,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_rupestris,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_sincorana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_tenuis,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_tigrina,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_tigrina,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_walkeriana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_walkeriana,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_warneri,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_warscewiczii,40,20
Angiosperms,Orchidaceae,Cattleya,Cattleya,Cattleya_warscewiczii,40,20
Angiosperms,Orchidaceae,Caularthron,Caularthron,Caularthron_bicornutum,40,20
Angiosperms,Orchidaceae,Caularthron,Caularthron,Caularthron_bicornutum,40,20
Angiosperms,Orchidaceae,Caularthron,Caularthron,Caularthron_bilamellatum,40,20
Angiosperms,Orchidaceae,Caularthron,Caularthron,Caularthron_bilamellatum,40,20
Angiosperms,Orchidaceae,Cephalantheropsis,Cephalantheropsis,Cephalantheropsis_halconensis,40,20
Angiosperms,Orchidaceae,Cephalantheropsis,Cephalantheropsis,Cephalantheropsis_halconensis,40,20
Angiosperms,Orchidaceae,Cephalantheropsis,Cephalantheropsis,Cephalantheropsis_obcordata,40,20
Angiosperms,Orchidaceae,Cephalantheropsis,Cephalantheropsis,Cephalantheropsis_obcordata,40,20
Angiosperms,Orchidaceae,Cephalantheropsis,Cephalantheropsis,Cephalantheropsis_obcordata,,20
Angiosperms,Orchidaceae,Cephalantheropsis,Cephalantheropsis,Cephalantheropsis_obcordata,,20
Angiosperms,Orchidaceae,Cephalantheropsis,Cephalantheropsis,Cephalantheropsis_obcordata,40,20
Angiosperms,Orchidaceae,Cephalantheropsis,Cephalantheropsis,Cephalantheropsis_obcordata,40,20
Angiosperms,Orchidaceae,Ceratostylis,Ceratostylis,Ceratostylis_subulata,40,20
Angiosperms,Orchidaceae,Chiloglottis,Chiloglottis,Chiloglottis_cornuta,40,20
Angiosperms,Orchidaceae,Chiloglottis,Chiloglottis,Chiloglottis_trapeziformis,c.40,20
Angiosperms,Orchidaceae,Chiloglottis,Chiloglottis,Chiloglottis_valida,40,20
Angiosperms,Orchidaceae,Chiloglottis,Chiloglottis,Chiloglottis_valida,40,20
Angiosperms,Orchidaceae,Cleisostoma,Cleisostoma,Cleisostoma_striatum,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_barbata,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_barbata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_barbata,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_barbata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_barbata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_barbata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_barbata,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_breviscapa,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_candoonensis,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_candoonensis,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_chloroptera,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_chloroptera,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_corymbosa,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_corymbosa,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_cristata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_cristata,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_cristata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_cristata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_cristata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_cristata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_elmeri,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_elmeri,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fimbriata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fimbriata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fimbriata,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fimbriata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fimbriata,40+1f,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fimbriata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fimbriata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_flaccida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_flaccida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_flaccida,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_flaccida,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_flaccida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_flaccida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_flaccida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_flexuosa,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fuscescens,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fuscescens,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fuscescens,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fuscescens,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_fuscescens,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_huettneriana,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_huettneriana,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_longipes,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_longipes,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_longipes,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_longipes,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_longipes,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_macdonaldii,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_nitida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_nitida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_nitida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_nitida,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_nitida,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_nitida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_nitida,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_occultata,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_occultata,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_odoratissima,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_ovalis,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_ovalis,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_ovalis,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_ovalis,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_ovalis,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_ovalis,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_ovalis,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_prolifera,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_prolifera,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_prolifera,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_prolifera,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_prolifera,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_prolifera,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_schultesii,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_stricta,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_stricta,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_stricta,,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_stricta,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_stricta,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_viscosa,40,20
Angiosperms,Orchidaceae,Coelogyne,Coelogyne,Coelogyne_viscosa,40,20
Angiosperms,Orchidaceae,Conchidium,Conchidium,Conchidium_japonicum,40,20
Angiosperms,Orchidaceae,Corallorhiza,Corallorhiza,Corallorhiza_mertensiana,,20
Angiosperms,Orchidaceae,Corallorhiza,Corallorhiza,Corallorhiza_mertensiana,40,20
Angiosperms,Orchidaceae,Corallorhiza,Corallorhiza,Corallorhiza_trifida,40,20
Angiosperms,Orchidaceae,Corallorhiza,Corallorhiza,Corallorhiza_trifida,40,20
Angiosperms,Orchidaceae,Corallorhiza,Corallorhiza,Corallorhiza_trifida,40,20
Angiosperms,Orchidaceae,Coryanthes,Coryanthes,Coryanthes_maculata,40,20
Angiosperms,Orchidaceae,Coryanthes,Coryanthes,Coryanthes_maculata,40,20
Angiosperms,Orchidaceae,Corybas,Corybas,Corybas_himalaicus,40,20
Angiosperms,Orchidaceae,Cottonia,Cottonia,Cottonia_peduncularis,40,20
Angiosperms,Orchidaceae,Cottonia,Cottonia,Cottonia_peduncularis,40,20
Angiosperms,Orchidaceae,Crepidium,Crepidium,Crepidium_orbiculare,c.40,20
Angiosperms,Orchidaceae,Crepidium,Crepidium,Crepidium_orbiculare,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aliciae,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloefolium,,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_aloifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_atropurpureum,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_bicolor,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_bicolor,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_canaliculatum,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_chloranthum,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cochleare,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cochleare,,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cochleare,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cochleare,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cochleare,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cochleare,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cyperifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cyperifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cyperifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_cyperifolium,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_dayanum,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_dayanum,40,20
Angiosperms,Orchidaceae,Cymbidium,Cymbidium,Cymbidium_dayanum,40,20
