Clade,family,full_species,Genus,species,haploid
Angiosperm,Asteraceae,Tridax_coronopifolia,Tridax,coronopifolia,9
Angiosperm,Asteraceae,Tridax_palmeri,Tridax,palmeri,10
Angiosperm,Asteraceae,Tridax_angustifolia,Tridax,angustifolia,10
Angiosperm,Asteraceae,Tridax_dubia,Tridax,dubia,9
Angiosperm,Asteraceae,Tridax_platyphylla,Tridax,platyphylla,9
Angiosperm,Asteraceae,Tridax_rosea,Tridax,rosea,10
Angiosperm,Asteraceae,Tridax_procumbens,Tridax,procumbens,18
Angiosperm,Asteraceae,Tridax_purpusii,Tridax,purpusii,9
Angiosperm,Asteraceae,Tridax_mexicana,Tridax,mexicana,9
Angiosperm,Asteraceae,Tridax_petrophila,Tridax,petrophila,10
Angiosperm,Asteraceae,Tridax_brachylepis,Tridax,brachylepis,10
Angiosperm,Asteraceae,Tridax_galeottii,Tridax,galeottii,18
Angiosperm,Asteraceae,Tridax_oaxacana,Tridax,oaxacana,10
Angiosperm,Asteraceae,Tridax_trilobata,Tridax,trilobata,10
Angiosperm,Asteraceae,Tridax_balbisioides,Tridax,balbisioides,10
Angiosperm,Asteraceae,Tridax_candidissima,Tridax,candidissima,9
Angiosperm,Asteraceae,Tridax_luisana,Tridax,luisana,9
Angiosperm,Asteraceae,Tridax_paraguayensis,Tridax,paraguayensis,18
Angiosperm,Asteraceae,Tridax_peruviensis,Tridax,peruviensis,20
Angiosperm,Asteraceae,Tridax_tambensis,Tridax,tambensis,10
Angiosperm,Asteraceae,Trigonospermum_floribundum,Trigonospermum,floribundum,15
Angiosperm,Asteraceae,Trigonospermum_melampodioides,Trigonospermum,melampodioides,15
Angiosperm,Asteraceae,Trilisa_odoratissima,Trilisa,odoratissima,10
Angiosperm,Asteraceae,Triniteurybia_aberrans,Triniteurybia,aberrans,9
Angiosperm,Asteraceae,Tripleurospermum_maritimum,Tripleurospermum,maritimum,9
Angiosperm,Asteraceae,Tripleurospermum_ambiguum,Tripleurospermum,ambiguum,9
Angiosperm,Asteraceae,Tripleurospermum_disciforme,Tripleurospermum,disciforme,9
Angiosperm,Asteraceae,Tripleurospermum_inodorum,Tripleurospermum,inodorum,9
Angiosperm,Asteraceae,Tripolium_pannonicum,Tripolium,pannonicum,9
Angiosperm,Asteraceae,Tripteris_oppositifolia,Tripteris,oppositifolia,9
Angiosperm,Asteraceae,Tripteris_monocephala,Tripteris,monocephala,16
Angiosperm,Asteraceae,Tripteris_vaillantii,Tripteris,vaillantii,16
Angiosperm,Asteraceae,Triptilodiscus_pygmaeus,Triptilodiscus,pygmaeus,10
Angiosperm,Asteraceae,Trixis_nelsonii,Trixis,nelsonii,27
Angiosperm,Asteraceae,Trixis_californica,Trixis,californica,27
Angiosperm,Asteraceae,Trixis_anomala,Trixis,anomala,30
Angiosperm,Asteraceae,Trixis_mexicana,Trixis,mexicana,27
Angiosperm,Asteraceae,Trixis_divaricata,Trixis,divaricata,27
Angiosperm,Asteraceae,Trixis_grisebachii,Trixis,grisebachii,27
Angiosperm,Asteraceae,Trixis_antimenorrhoea,Trixis,antimenorrhoea,27
Angiosperm,Asteraceae,Trixis_inula,Trixis,inula,27
Angiosperm,Asteraceae,Tyrimnus_leucographus,Tyrimnus,leucographus,17
Angiosperm,Asteraceae,Unxia_camphorata,Unxia,camphorata,16
Angiosperm,Asteraceae,Urbinella_palmeri,Urbinella,palmeri,8
Angiosperm,Asteraceae,Urolepis_hecatantha,Urolepis,hecatantha,10
Angiosperm,Asteraceae,Uropappus_lindleyi,Uropappus,lindleyi,9
Angiosperm,Asteraceae,Urospermum_picroides,Urospermum,picroides,5
Angiosperm,Asteraceae,Urospermum_dalechampii,Urospermum,dalechampii,7
Angiosperm,Asteraceae,Ursinia_nana,Ursinia,nana,8
Angiosperm,Asteraceae,Ursinia_anthemoides,Ursinia,anthemoides,8
Angiosperm,Asteraceae,Ursinia_nudicaulis,Ursinia,nudicaulis,8
Angiosperm,Asteraceae,Ursinia_punctata,Ursinia,punctata,8
Angiosperm,Asteraceae,Ursinia_speciosa,Ursinia,speciosa,8
Angiosperm,Asteraceae,Ursinia_pinnata,Ursinia,pinnata,8
Angiosperm,Asteraceae,Ursinia_abrotanifolia,Ursinia,abrotanifolia,8
Angiosperm,Asteraceae,Ursinia_cakilefolia,Ursinia,cakilefolia,8
Angiosperm,Asteraceae,Ursinia_calenduliflora,Ursinia,calenduliflora,8
Angiosperm,Asteraceae,Ursinia_paleacea,Ursinia,paleacea,8
Angiosperm,Asteraceae,Varilla_texana,Varilla,texana,18
Angiosperm,Asteraceae,Varilla_mexicana,Varilla,mexicana,18
Angiosperm,Asteraceae,Varthemia_persica,Varthemia,persica,8
Angiosperm,Asteraceae,Vasquezia_achillioides,Vasquezia,achillioides,9
Angiosperm,Asteraceae,Vasquezia_anemonifolia,Vasquezia,anemonifolia,19
Angiosperm,Asteraceae,Vasquezia_titicacensis,Vasquezia,titicacensis,20
Angiosperm,Asteraceae,Venegasia_carpesioides,Venegasia,carpesioides,19
Angiosperm,Asteraceae,Verbesina_stricta,Verbesina,stricta,17
Angiosperm,Asteraceae,Verbesina_sodiroi,Verbesina,sodiroi,34
Angiosperm,Asteraceae,Verbesina_elegans,Verbesina,elegans,51
Angiosperm,Asteraceae,Verbesina_fastigiata,Verbesina,fastigiata,17
Angiosperm,Asteraceae,Verbesina_glabrata,Verbesina,glabrata,17
Angiosperm,Asteraceae,Verbesina_heterophylla,Verbesina,heterophylla,17
Angiosperm,Asteraceae,Verbesina_parviflora,Verbesina,parviflora,17
Angiosperm,Asteraceae,Verbesina_lanata,Verbesina,lanata,17
Angiosperm,Asteraceae,Verbesina_virginica,Verbesina,virginica,17
Angiosperm,Asteraceae,Verbesina_sororia,Verbesina,sororia,34
Angiosperm,Asteraceae,Verbesina_longifolia,Verbesina,longifolia,17
Angiosperm,Asteraceae,Verbesina_pallens,Verbesina,pallens,17
Angiosperm,Asteraceae,Verbesina_rothrockii,Verbesina,rothrockii,17
Angiosperm,Asteraceae,Verbesina_serrata,Verbesina,serrata,17
Angiosperm,Asteraceae,Verbesina_helianthoides,Verbesina,helianthoides,17
Angiosperm,Asteraceae,Verbesina_laevis,Verbesina,laevis,36
Angiosperm,Asteraceae,Verbesina_walteri,Verbesina,walteri,17
Angiosperm,Asteraceae,Verbesina_aristata,Verbesina,aristata,17
Angiosperm,Asteraceae,Verbesina_occidentalis,Verbesina,occidentalis,17
Angiosperm,Asteraceae,Verbesina_macrophylla,Verbesina,macrophylla,34
Angiosperm,Asteraceae,Verbesina_badilloi,Verbesina,badilloi,17
Angiosperm,Asteraceae,Verbesina_virgata,Verbesina,virgata,17
Angiosperm,Asteraceae,Verbesina_purpusii,Verbesina,purpusii,17
Angiosperm,Asteraceae,Verbesina_callilepis,Verbesina,callilepis,18
Angiosperm,Asteraceae,Verbesina_eggersii,Verbesina,eggersii,17
Angiosperm,Asteraceae,Verbesina_gigantea,Verbesina,gigantea,17
Angiosperm,Asteraceae,Verbesina_oligocephala,Verbesina,oligocephala,17
Angiosperm,Asteraceae,Verbesina_neriifolia,Verbesina,neriifolia,17
Angiosperm,Asteraceae,Verbesina_seemannii,Verbesina,seemannii,17
Angiosperm,Asteraceae,Verbesina_boliviana,Verbesina,boliviana,17
Angiosperm,Asteraceae,Verbesina_crocata,Verbesina,crocata,18
Angiosperm,Asteraceae,Verbesina_lindheimeri,Verbesina,lindheimeri,17
Angiosperm,Asteraceae,Verbesina_pennellii,Verbesina,pennellii,34
Angiosperm,Asteraceae,Verbesina_sublobata,Verbesina,sublobata,17
Angiosperm,Asteraceae,Verbesina_alternifolia,Verbesina,alternifolia,34
Angiosperm,Asteraceae,Verbesina_lilloi,Verbesina,lilloi,34
Angiosperm,Asteraceae,Verbesina_apleura,Verbesina,apleura,17
Angiosperm,Asteraceae,Verbesina_ayabacensis,Verbesina,ayabacensis,34
Angiosperm,Asteraceae,Verbesina_barragana,Verbesina,barragana,34
Angiosperm,Asteraceae,Verbesina_clausseni,Verbesina,clausseni,17
Angiosperm,Asteraceae,Verbesina_costata,Verbesina,costata,17
Angiosperm,Asteraceae,Verbesina_crassicaulis,Verbesina,crassicaulis,17
Angiosperm,Asteraceae,Verbesina_encelioides,Verbesina,encelioides,17
Angiosperm,Asteraceae,Verbesina_humboldtii,Verbesina,humboldtii,17
Angiosperm,Asteraceae,Verbesina_hygrophila,Verbesina,hygrophila,17
Angiosperm,Asteraceae,Verbesina_hypargyrea,Verbesina,hypargyrea,17
Angiosperm,Asteraceae,Verbesina_hypoglauca,Verbesina,hypoglauca,17
Angiosperm,Asteraceae,Verbesina_hypomalaca,Verbesina,hypomalaca,17
Angiosperm,Asteraceae,Verbesina_latisquamata,Verbesina,latisquamata,34
Angiosperm,Asteraceae,Verbesina_microptera,Verbesina,microptera,17
Angiosperm,Asteraceae,Verbesina_minuticeps,Verbesina,minuticeps,17
Angiosperm,Asteraceae,Verbesina_montanoifolia,Verbesina,montanoifolia,17
Angiosperm,Asteraceae,Verbesina_oerstediana,Verbesina,oerstediana,17
Angiosperm,Asteraceae,Verbesina_oligactis,Verbesina,oligactis,17
Angiosperm,Asteraceae,Verbesina_oncophora,Verbesina,oncophora,18
Angiosperm,Asteraceae,Verbesina_oreopola,Verbesina,oreopola,5
Angiosperm,Asteraceae,Verbesina_ovatifolia,Verbesina,ovatifolia,17
Angiosperm,Asteraceae,Verbesina_papasquiara,Verbesina,papasquiara,17
Angiosperm,Asteraceae,Verbesina_pellucida,Verbesina,pellucida,17
Angiosperm,Asteraceae,Verbesina_pentantha,Verbesina,pentantha,34
Angiosperm,Asteraceae,Verbesina_persicifolia,Verbesina,persicifolia,17
Angiosperm,Asteraceae,Verbesina_perymenioides,Verbesina,perymenioides,17
Angiosperm,Asteraceae,Verbesina_pleistocephala,Verbesina,pleistocephala,17
Angiosperm,Asteraceae,Verbesina_rivetti,Verbesina,rivetti,34
Angiosperm,Asteraceae,Verbesina_saubinetioides,Verbesina,saubinetioides,17
Angiosperm,Asteraceae,Verbesina_seatonii,Verbesina,seatonii,17
Angiosperm,Asteraceae,Verbesina_semidecurrens,Verbesina,semidecurrens,17
Angiosperm,Asteraceae,Verbesina_strotheri,Verbesina,strotheri,17
Angiosperm,Asteraceae,Verbesina_tequilana,Verbesina,tequilana,17
Angiosperm,Asteraceae,Verbesina_tetraptera,Verbesina,tetraptera,17
Angiosperm,Asteraceae,Verbesina_turbacensis,Verbesina,turbacensis,17
Angiosperm,Asteraceae,Vernonanthura_montevidensis,Vernonanthura,montevidensis,17
Angiosperm,Asteraceae,Vernonanthura_patens,Vernonanthura,patens,17
Angiosperm,Asteraceae,Vernonanthura_tuerckheimii,Vernonanthura,tuerckheimii,17
Angiosperm,Asteraceae,Vernonanthura_discolor,Vernonanthura,discolor,20
Angiosperm,Asteraceae,Vernonanthura_mariana,Vernonanthura,mariana,17
Angiosperm,Asteraceae,Vernonanthura_lucida,Vernonanthura,lucida,17
Angiosperm,Asteraceae,Vernonanthura_divaricata,Vernonanthura,divaricata,17
Angiosperm,Asteraceae,Vernonanthura_oaxacana,Vernonanthura,oaxacana,17
Angiosperm,Asteraceae,Vernonanthura_tweedieana,Vernonanthura,tweedieana,17
Angiosperm,Asteraceae,Vernonanthura_serratuloides,Vernonanthura,serratuloides,17
Angiosperm,Asteraceae,Vernonanthura_liatroides,Vernonanthura,liatroides,17
Angiosperm,Asteraceae,Vernonanthura_brasiliana,Vernonanthura,brasiliana,17
Angiosperm,Asteraceae,Vernonanthura_chamaedrys,Vernonanthura,chamaedrys,17
Angiosperm,Asteraceae,Vernonanthura_deppeana,Vernonanthura,deppeana,17
Angiosperm,Asteraceae,Vernonanthura_loretensis,Vernonanthura,loretensis,17
Angiosperm,Asteraceae,Vernonanthura_nudiflora,Vernonanthura,nudiflora,17
Angiosperm,Asteraceae,Vernonanthura_oligactoides,Vernonanthura,oligactoides,17
Angiosperm,Asteraceae,Vernonanthura_oligolepis,Vernonanthura,oligolepis,17
Angiosperm,Asteraceae,Vernonanthura_phosphorica,Vernonanthura,phosphorica,18
Angiosperm,Asteraceae,Vernonanthura_squamulosa,Vernonanthura,squamulosa,17
Angiosperm,Asteraceae,Vernonanthura_westiniana,Vernonanthura,westiniana,9
Angiosperm,Asteraceae,Vernonia_maritima,Vernonia,maritima,9
Angiosperm,Asteraceae,Vernonia_divergens,Vernonia,divergens,9
Angiosperm,Asteraceae,Vernonia_cordata,Vernonia,cordata,17
Angiosperm,Asteraceae,Vernonia_glauca,Vernonia,glauca,17
Angiosperm,Asteraceae,Vernonia_arborescens,Vernonia,arborescens,17
Angiosperm,Asteraceae,Vernonia_canescens,Vernonia,canescens,16
Angiosperm,Asteraceae,Vernonia_beddomei,Vernonia,beddomei,9
Angiosperm,Asteraceae,Vernonia_travancorica,Vernonia,travancorica,30
Angiosperm,Asteraceae,Vernonia_acaulis,Vernonia,acaulis,18
Angiosperm,Asteraceae,Vernonia_angustifolia,Vernonia,angustifolia,17
Angiosperm,Asteraceae,Vernonia_indica,Vernonia,indica,18
Angiosperm,Asteraceae,Vernonia_amygdalina,Vernonia,amygdalina,20
Angiosperm,Asteraceae,Vernonia_revoluta,Vernonia,revoluta,9
Angiosperm,Asteraceae,Vernonia_guadalupensis,Vernonia,guadalupensis,17
Angiosperm,Asteraceae,Vernonia_autumnalis,Vernonia,autumnalis,17
Angiosperm,Asteraceae,Vernonia_incana,Vernonia,incana,17
Angiosperm,Asteraceae,Vernonia_arborea,Vernonia,arborea,30
Angiosperm,Asteraceae,Vernonia_texana,Vernonia,texana,17
Angiosperm,Asteraceae,Vernonia_cronquistii,Vernonia,cronquistii,17
Angiosperm,Asteraceae,Vernonia_holstii,Vernonia,holstii,9
Angiosperm,Asteraceae,Vernonia_diversifolia,Vernonia,diversifolia,9
Angiosperm,Asteraceae,Vernonia_simplex,Vernonia,simplex,17
Angiosperm,Asteraceae,Vernonia_pulchella,Vernonia,pulchella,17
Angiosperm,Asteraceae,Vernonia_gossypina,Vernonia,gossypina,10
Angiosperm,Asteraceae,Vernonia_greggii,Vernonia,greggii,17
Angiosperm,Asteraceae,Vernonia_fasciculata,Vernonia,fasciculata,17
Angiosperm,Asteraceae,Vernonia_gigantea,Vernonia,gigantea,17
Angiosperm,Asteraceae,Vernonia_concinna,Vernonia,concinna,18
Angiosperm,Asteraceae,Vernonia_abyssinica,Vernonia,abyssinica,10
Angiosperm,Asteraceae,Vernonia_arctioides,Vernonia,arctioides,19
Angiosperm,Asteraceae,Vernonia_marginata,Vernonia,marginata,17
Angiosperm,Asteraceae,Vernonia_alamanii,Vernonia,alamanii,17
Angiosperm,Asteraceae,Vernonia_echioides,Vernonia,echioides,34
Angiosperm,Asteraceae,Vernonia_remotiflora,Vernonia,remotiflora,14
Angiosperm,Asteraceae,Vernonia_rubricaulis,Vernonia,rubricaulis,16
Angiosperm,Asteraceae,Vernonia_mollissima,Vernonia,mollissima,32
Angiosperm,Asteraceae,Vernonia_lindheimeri,Vernonia,lindheimeri,17
Angiosperm,Asteraceae,Vernonia_patula,Vernonia,patula,9
Angiosperm,Asteraceae,Vernonia_oligolepis,Vernonia,oligolepis,17
Angiosperm,Asteraceae,Vernonia_arkansana,Vernonia,arkansana,17
Angiosperm,Asteraceae,Vernonia_aschersonii,Vernonia,aschersonii,10
Angiosperm,Asteraceae,Vernonia_baldwinii,Vernonia,baldwinii,17
Angiosperm,Asteraceae,Vernonia_barclayi,Vernonia,barclayi,17
Angiosperm,Asteraceae,Vernonia_bealliae,Vernonia,bealliae,17
Angiosperm,Asteraceae,Vernonia_blodgettii,Vernonia,blodgettii,17
Angiosperm,Asteraceae,Vernonia_bourneana,Vernonia,bourneana,10
Angiosperm,Asteraceae,Vernonia_brachycalyx,Vernonia,brachycalyx,10
Angiosperm,Asteraceae,Vernonia_dissimilis,Vernonia,dissimilis,18
Angiosperm,Asteraceae,Vernonia_feddemae,Vernonia,feddemae,17
Angiosperm,Asteraceae,Vernonia_flaccidifolia,Vernonia,flaccidifolia,17
Angiosperm,Asteraceae,Vernonia_garnieriana,Vernonia,garnieriana,30
Angiosperm,Asteraceae,Vernonia_georgiana,Vernonia,georgiana,18
Angiosperm,Asteraceae,Vernonia_hildebrandtii,Vernonia,hildebrandtii,18
Angiosperm,Asteraceae,Vernonia_illinoensis,Vernonia,illinoensis,17
Angiosperm,Asteraceae,Vernonia_karvinskiana,Vernonia,karvinskiana,17
Angiosperm,Asteraceae,Vernonia_karwinskiana,Vernonia,karwinskiana,17
Angiosperm,Asteraceae,Vernonia_larseniae,Vernonia,larseniae,17
Angiosperm,Asteraceae,Vernonia_larsenii,Vernonia,larsenii,17
Angiosperm,Asteraceae,Vernonia_lettermannii,Vernonia,lettermannii,17
Angiosperm,Asteraceae,Vernonia_lundiensis,Vernonia,lundiensis,10
Angiosperm,Asteraceae,Vernonia_missurica,Vernonia,missurica,17
Angiosperm,Asteraceae,Vernonia_noveboracensis,Vernonia,noveboracensis,17
Angiosperm,Asteraceae,Vernonia_obtusa,Vernonia,obtusa,10
Angiosperm,Asteraceae,Vernonia_ramaswamii,Vernonia,ramaswamii,10
Angiosperm,Asteraceae,Vernonia_recurva,Vernonia,recurva,18
Angiosperm,Asteraceae,Vernonia_stenostegia,Vernonia,stenostegia,10
Angiosperm,Asteraceae,Vernonia_syringifolia,Vernonia,syringifolia,9
Angiosperm,Asteraceae,Vernonia_wildii,Vernonia,wildii,9
Angiosperm,Asteraceae,Vernoniastrum_ambiguum,Vernoniastrum,ambiguum,11
Angiosperm,Asteraceae,Vernoniastrum_latifolium,Vernoniastrum,latifolium,10
Angiosperm,Asteraceae,Vernoniastrum_aemulans,Vernoniastrum,aemulans,10
Angiosperm,Asteraceae,Vernoniastrum_migeodii,Vernoniastrum,migeodii,11
Angiosperm,Asteraceae,Vernoniastrum_nestor,Vernoniastrum,nestor,9
Angiosperm,Asteraceae,Vernoniastrum_viatorum,Vernoniastrum,viatorum,10
Angiosperm,Asteraceae,Vieraea_laevigata,Vieraea,laevigata,8
Angiosperm,Asteraceae,Vigethia_mexicana,Vigethia,mexicana,19
Angiosperm,Asteraceae,Viguiera_linearis,Viguiera,linearis,51
Angiosperm,Asteraceae,Viguiera_eriophora,Viguiera,eriophora,17
Angiosperm,Asteraceae,Viguiera_salicifolia,Viguiera,salicifolia,34
Angiosperm,Asteraceae,Viguiera_sodiroi,Viguiera,sodiroi,17
Angiosperm,Asteraceae,Viguiera_cordata,Viguiera,cordata,40
Angiosperm,Asteraceae,Viguiera_microcephala,Viguiera,microcephala,12
Angiosperm,Asteraceae,Viguiera_ovata,Viguiera,ovata,17
Angiosperm,Asteraceae,Viguiera_dentata,Viguiera,dentata,17
Angiosperm,Asteraceae,Viguiera_annua,Viguiera,annua,8
Angiosperm,Asteraceae,Viguiera_lanata,Viguiera,lanata,17
Angiosperm,Asteraceae,Viguiera_microphylla,Viguiera,microphylla,18
Angiosperm,Asteraceae,Viguiera_orientalis,Viguiera,orientalis,17
Angiosperm,Asteraceae,Viguiera_decurrens,Viguiera,decurrens,17
Angiosperm,Asteraceae,Viguiera_weberbaueri,Viguiera,weberbaueri,17
Angiosperm,Asteraceae,Viguiera_cordifolia,Viguiera,cordifolia,17
Angiosperm,Asteraceae,Viguiera_lanceolata,Viguiera,lanceolata,34
Angiosperm,Asteraceae,Viguiera_splendens,Viguiera,splendens,17
Angiosperm,Asteraceae,Viguiera_tucumanensis,Viguiera,tucumanensis,34
Angiosperm,Asteraceae,Viguiera_procumbens,Viguiera,procumbens,34
Angiosperm,Asteraceae,Viguiera_tenuis,Viguiera,tenuis,12
Angiosperm,Asteraceae,Viguiera_insignis,Viguiera,insignis,17
Angiosperm,Asteraceae,Viguiera_sphaerocephala,Viguiera,sphaerocephala,17
Angiosperm,Asteraceae,Viguiera_purpusii,Viguiera,purpusii,17
Angiosperm,Asteraceae,Viguiera_seemannii,Viguiera,seemannii,17
Angiosperm,Asteraceae,Viguiera_robusta,Viguiera,robusta,17
Angiosperm,Asteraceae,Viguiera_oaxacana,Viguiera,oaxacana,17
Angiosperm,Asteraceae,Viguiera_trichophylla,Viguiera,trichophylla,17
Angiosperm,Asteraceae,Viguiera_mucronata,Viguiera,mucronata,42
Angiosperm,Asteraceae,Viguiera_ensifolia,Viguiera,ensifolia,18
Angiosperm,Asteraceae,Viguiera_stenoloba,Viguiera,stenoloba,17
Angiosperm,Asteraceae,Viguiera_michoacana,Viguiera,michoacana,17
Angiosperm,Asteraceae,Viguiera_adenophylla,Viguiera,adenophylla,17
Angiosperm,Asteraceae,Viguiera_anchusaefolia,Viguiera,anchusaefolia,11
Angiosperm,Asteraceae,Viguiera_anchusifolia,Viguiera,anchusifolia,17
Angiosperm,Asteraceae,Viguiera_grahamii,Viguiera,grahamii,17
Angiosperm,Asteraceae,Viguiera_grammatoglossa,Viguiera,grammatoglossa,17
Angiosperm,Asteraceae,Viguiera_hemsleyana,Viguiera,hemsleyana,34
Angiosperm,Asteraceae,Viguiera_hidalgoana,Viguiera,hidalgoana,17
Angiosperm,Asteraceae,Viguiera_neocronquistii,Viguiera,neocronquistii,17
Angiosperm,Asteraceae,Viguiera_pazensis,Viguiera,pazensis,34
Angiosperm,Asteraceae,Viguiera_phenax,Viguiera,phenax,17
Angiosperm,Asteraceae,Viguiera_potosina,Viguiera,potosina,17
Angiosperm,Asteraceae,Viguiera_puruana,Viguiera,puruana,17
Angiosperm,Asteraceae,Viguiera_quinqueradiata,Viguiera,quinqueradiata,17
Angiosperm,Asteraceae,Viguiera_quitensis,Viguiera,quitensis,21
Angiosperm,Asteraceae,Viguiera_rudbeckioides,Viguiera,rudbeckioides,17
Angiosperm,Asteraceae,Viguiera_spooneri,Viguiera,spooneri,17
Angiosperm,Asteraceae,Viguiera_trachyphylla,Viguiera,trachyphylla,17
Angiosperm,Asteraceae,Villanova_oppositifolia,Villanova,oppositifolia,20
Angiosperm,Asteraceae,Villanova_achillioides,Villanova,achillioides,9
Angiosperm,Asteraceae,Villanova_titicacensis,Villanova,titicacensis,20
Angiosperm,Asteraceae,Vittadinia_gracilis,Vittadinia,gracilis,9
Angiosperm,Asteraceae,Vittadinia_muelleri,Vittadinia,muelleri,9
Angiosperm,Asteraceae,Vittadinia_dissecta,Vittadinia,dissecta,9
Angiosperm,Asteraceae,Vittadinia_australis,Vittadinia,australis,18
Angiosperm,Asteraceae,Vittadinia_cuneata,Vittadinia,cuneata,9
Angiosperm,Asteraceae,Vittadinia_triloba,Vittadinia,triloba,9
Angiosperm,Asteraceae,Vittadinia_pterochaeta,Vittadinia,pterochaeta,9
Angiosperm,Asteraceae,Vittadinia_pustulata,Vittadinia,pustulata,9
Angiosperm,Asteraceae,Vittadinia_sulcata,Vittadinia,sulcata,9
Angiosperm,Asteraceae,Vittetia_orbiculata,Vittetia,orbiculata,10
Angiosperm,Asteraceae,Volutaria_lippii,Volutaria,lippii,16
Angiosperm,Asteraceae,Volutaria_muricata,Volutaria,muricata,12
Angiosperm,Asteraceae,Waitzia_nitida,Waitzia,nitida,10
Angiosperm,Asteraceae,Waitzia_acuminata,Waitzia,acuminata,12
Angiosperm,Asteraceae,Waitzia_suaveolens,Waitzia,suaveolens,12
Angiosperm,Asteraceae,Wamalchitamia_dionysi,Wamalchitamia,dionysi,89
Angiosperm,Asteraceae,Warionia_saharae,Warionia,saharae,17
Angiosperm,Asteraceae,Wedelia_filipes,Wedelia,filipes,11
Angiosperm,Asteraceae,Wedelia_grandiflora,Wedelia,grandiflora,12
Angiosperm,Asteraceae,Wedelia_fruticosa,Wedelia,fruticosa,12
Angiosperm,Asteraceae,Wedelia_reticulata,Wedelia,reticulata,14
Angiosperm,Asteraceae,Wedelia_glauca,Wedelia,glauca,30
Angiosperm,Asteraceae,Wedelia_latifolia,Wedelia,latifolia,12
Angiosperm,Asteraceae,Wedelia_hispida,Wedelia,hispida,26
Angiosperm,Asteraceae,Wedelia_montana,Wedelia,montana,36
Angiosperm,Asteraceae,Wedelia_helianthoides,Wedelia,helianthoides,22
Angiosperm,Asteraceae,Wedelia_urticifolia,Wedelia,urticifolia,36
Angiosperm,Asteraceae,Wedelia_mexicana,Wedelia,mexicana,13
Angiosperm,Asteraceae,Wedelia_keilii,Wedelia,keilii,22
Angiosperm,Asteraceae,Wedelia_ehrenbergii,Wedelia,ehrenbergii,24
Angiosperm,Asteraceae,Wedelia_purpurea,Wedelia,purpurea,13
Angiosperm,Asteraceae,Wedelia_rudis,Wedelia,rudis,14
Angiosperm,Asteraceae,Wedelia_prostrata,Wedelia,prostrata,15
Angiosperm,Asteraceae,Wedelia_rosei,Wedelia,rosei,26
Angiosperm,Asteraceae,Wedelia_calendulacea,Wedelia,calendulacea,25
Angiosperm,Asteraceae,Wedelia_acapulcensis,Wedelia,acapulcensis,12
Angiosperm,Asteraceae,Wedelia_ayerscottiana,Wedelia,ayerscottiana,24
Angiosperm,Asteraceae,Wedelia_episcopalis,Wedelia,episcopalis,12
Angiosperm,Asteraceae,Wedelia_hintoniorum,Wedelia,hintoniorum,11
Angiosperm,Asteraceae,Wedelia_holowayi,Wedelia,holowayi,11
Angiosperm,Asteraceae,Wedelia_iners,Wedelia,iners,11
Angiosperm,Asteraceae,Wedelia_kerrii,Wedelia,kerrii,23
Angiosperm,Asteraceae,Wedelia_simsioides,Wedelia,simsioides,23
Angiosperm,Asteraceae,Wedelia_subvelutina,Wedelia,subvelutina,36
